condition_id,family,level,alpha_scale,beta_scale,sigma_scale,r,dose,node,final_mean,final_sd,final_se,final_cv,auc_mean,auc_sd,auc_se,auc_cv
r_0p875,r,0.875,1.0,1.0,1.0,0.875,0.0,NIK,0.4092073875625,0.186895226165598,0.013215488179308782,0.45672495621074943,203.27205705,92.88317686862798,6.5678324221956315,0.4569402121304896
r_0p875,r,0.875,1.0,1.0,1.0,0.875,0.0,IKKa_noncanonical,0.3098797906375,0.17054553134621503,0.012059390171597155,0.5503602896960798,153.3295381375,84.3891195247882,5.967211867433981,0.5503774455324537
r_0p875,r,0.875,1.0,1.0,1.0,0.875,0.0,p100_RelB,0.4076698098875,0.14251540918782774,0.010077361226028859,0.3495853892814778,200.56774428749998,70.28012840080903,4.9695555374873335,0.35040593715840634
r_0p875,r,0.875,1.0,1.0,1.0,0.875,0.0,p52,0.316656712675,0.17786090510090125,0.012576665210482427,0.5616836718804962,155.1791631625,87.19646714582284,6.165721321432133,0.5619083475434954
r_0p875,r,0.875,1.0,1.0,1.0,0.875,0.0,BAFF,0.6754118664875,0.1873754907804188,0.013249448015899154,0.2774240431321865,328.94208412500006,93.35926231098243,6.6014967466669345,0.28381671673091646
r_0p875,r,0.875,1.0,1.0,1.0,0.875,0.0,Phenotype_noncanonical,0.7792131127999999,0.16889178375998676,0.011942452558337865,0.2167465883025201,375.720706575,85.63571769475652,6.055359669373916,0.22792387056703842
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,TNFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,IL1R,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,CD40,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,LTB,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,BAFFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,TRAF2_5,0.45354472925000006,0.20253778287543617,0.01432158397177095,0.4465662807070007,226.008547725,100.8285627869466,7.129656048394352,0.446127209797532
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,TRAF6,0.6050789359125,0.14010644439466233,0.009907021691940169,0.23155068880950605,301.7256551625,69.72234096721878,4.930114009812103,0.23107859664657457
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,TRAF2_3,0.6735603136874999,0.09283361629689474,0.0065643279605604255,0.1378252465449815,335.97912875000003,46.22480207304519,3.268587100485623,0.13758236187177203
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,Btx,0.4324188464,0.17635945971746403,0.012470496989261457,0.40784406411908886,214.7924889625,87.55918735150976,6.191369513143593,0.4076454804096826
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,TAK1_TAB,0.48357264210000006,0.14921212590536775,0.010550890606294645,0.3085619675616627,240.4689862,74.10706637981443,5.240160917100839,0.3081772312965922
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,NEMO_IKKa_IKKb,0.39977465478749996,0.10707616229183979,0.007571428045999121,0.26784129761491776,198.38475925,53.13784724121926,3.7574132121921013,0.2678524673070079
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,IkBa_release_signal,0.2357877940625,0.09752348343192459,0.006895951645964779,0.413607005484237,116.84237022125001,48.45605220716314,3.4263603105214426,0.41471301990372056
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,p50_p65,0.166513902825,0.0835359076891245,0.005906880679955339,0.5016752731867541,82.20116323625,41.28642301651857,2.9193909685916632,0.5022608122692797
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,TNFa,0.5012704141375,0.22846306831252128,0.016154778485446924,0.455768108129065,243.80812458749998,112.26052911302868,7.938018139541242,0.46044621893943344
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,p100,0.18351048135,0.15087288711875727,0.010668324157886577,0.8221486097625413,90.16114528625002,74.03079345627496,5.2347676069552715,0.8210941999598246
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,Phenotype_canonical,0.68626395815,0.20846726197885537,0.014740861460064116,0.30377125230477237,330.1371045875,103.83776912622135,7.342439069243423,0.3145292294725994
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,NIK,0.4092073875625,0.186895226165598,0.013215488179308782,0.45672495621074943,203.27205705,92.88317686862798,6.5678324221956315,0.4569402121304896
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,IKKa_noncanonical,0.3098797906375,0.17054553134621503,0.012059390171597155,0.5503602896960798,153.3295381375,84.3891195247882,5.967211867433981,0.5503774455324537
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,p100_RelB,0.370488408625,0.14547658332281094,0.010286747857140942,0.39266163241846264,182.3926068125,71.75245063794111,5.073664441284118,0.3933956090210542
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,p52,0.2991705021875,0.17633694730814786,0.012468905121532627,0.5894195651603101,146.62663355,86.44541285706032,6.112613763369811,0.5895614648179333
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,BAFF,0.654255695825,0.1923512065610584,0.013601284252873871,0.29400004889297654,318.53705395000003,95.81247734380531,6.774965245208718,0.30078911120602236
r_0p875,r,0.875,1.0,1.0,1.0,0.875,100.0,Phenotype_noncanonical,0.7675662065375001,0.17403610044202977,0.012306210679382234,0.22673757515603588,369.8366693875,88.13307321324125,6.231949371589335,0.23830269010155655
r_1p000,r,1.0,1.0,1.0,1.0,1.0,0.0,TNFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_1p000,r,1.0,1.0,1.0,1.0,1.0,0.0,IL1R,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_1p000,r,1.0,1.0,1.0,1.0,1.0,0.0,CD40,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_1p000,r,1.0,1.0,1.0,1.0,1.0,0.0,LTB,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_1p000,r,1.0,1.0,1.0,1.0,1.0,0.0,BAFFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_1p000,r,1.0,1.0,1.0,1.0,1.0,0.0,TRAF2_5,0.45354472925000006,0.20253778287543617,0.01432158397177095,0.4465662807070007,226.008547725,100.8285627869466,7.129656048394352,0.446127209797532
r_1p000,r,1.0,1.0,1.0,1.0,1.0,0.0,TRAF6,0.6050789359125,0.14010644439466233,0.009907021691940169,0.23155068880950605,301.7256551625,69.72234096721878,4.930114009812103,0.23107859664657457
r_1p000,r,1.0,1.0,1.0,1.0,1.0,0.0,TRAF2_3,0.6958397247375,0.10691140927928128,0.007559778248759017,0.15364372782771601,347.05857376250003,53.191578176637314,3.7612125630714615,0.15326397962159985
r_1p000,r,1.0,1.0,1.0,1.0,1.0,0.0,Btx,0.436970303175,0.1763239436019789,0.012467985620651363,0.4035147064247151,217.0544698625,87.55136430927676,6.190816340522347,0.4033612593407495
r_1p000,r,1.0,1.0,1.0,1.0,1.0,0.0,TAK1_TAB,0.48357264210000006,0.14921212590536775,0.010550890606294645,0.3085619675616627,240.4689862,74.10706637981443,5.240160917100839,0.3081772312965922
r_1p000,r,1.0,1.0,1.0,1.0,1.0,0.0,NEMO_IKKa_IKKb,0.4668189879125,0.1502282316427617,0.010622740132026026,0.3218125987431349,231.5287593875,74.38397678943478,5.259741439943209,0.32127316272161865
r_1p000,r,1.0,1.0,1.0,1.0,1.0,0.0,IkBa_release_signal,0.33082262506250004,0.1437541790486583,0.01016495548292114,0.43453551286433273,163.681549075,71.22844487996288,5.036611638799397,0.4351647774748608
r_1p000,r,1.0,1.0,1.0,1.0,1.0,0.0,p50_p65,0.38288060093750004,0.1772755227136337,0.012535272424920021,0.46300471290414497,188.061643275,87.12234048974051,6.160479775313883,0.4632648049466562
r_1p000,r,1.0,1.0,1.0,1.0,1.0,0.0,TNFa,0.65984755765,0.19157999211462737,0.013546751156391831,0.29033977604907085,321.5086811375,95.25849337483267,6.735792663095799,0.29628591376695473
r_1p000,r,1.0,1.0,1.0,1.0,1.0,0.0,p100,0.29069413318750004,0.1800855529599293,0.012733971569169516,0.6195018488514616,142.5986773,88.49653667279637,6.25765011928583,0.6205985802141545
r_1p000,r,1.0,1.0,1.0,1.0,1.0,0.0,Phenotype_canonical,0.81778324655,0.1514110136395914,0.01070637544908839,0.1851480991795226,396.463076125,76.9888077845527,5.443930805992488,0.19418909961814218
r_1p000,r,1.0,1.0,1.0,1.0,1.0,0.0,NIK,0.4135370120375,0.18675383013585253,0.013205489970162194,0.4516012465624661,205.4220706375,92.81603993161627,6.563085123852725,0.45183090426249756
r_1p000,r,1.0,1.0,1.0,1.0,1.0,0.0,IKKa_noncanonical,0.31195605165,0.17058815973360295,0.01206240445377646,0.5468339493057658,154.35816966250002,84.41250175529034,5.968865240808714,0.5468612509454861
r_1p000,r,1.0,1.0,1.0,1.0,1.0,0.0,p100_RelB,0.44865669713749995,0.16198495470227892,0.011454065992017714,0.36104432573004774,220.5639938,79.7405342833179,5.638507252717246,0.3615301523585211
r_1p000,r,1.0,1.0,1.0,1.0,1.0,0.0,p52,0.329715829225,0.18065684765833154,0.012774368204699129,0.5479168169843925,161.5552147375,88.5904068016563,6.264287739752601,0.5483599334481452
r_1p000,r,1.0,1.0,1.0,1.0,1.0,0.0,BAFF,0.6904717196375,0.18004469458022834,0.01273108244543403,0.2607560736517238,336.3146191125,89.84276655693986,6.352842947297215,0.2671390461527535
r_1p000,r,1.0,1.0,1.0,1.0,1.0,0.0,Phenotype_noncanonical,0.7874824363874999,0.16231386221113908,0.011477323265007534,0.20611743794025217,379.8517293,82.57405366128293,5.8388673293955025,0.21738496179404634
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,TNFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,IL1R,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,CD40,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,LTB,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,BAFFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,TRAF2_5,0.45354472925000006,0.20253778287543617,0.01432158397177095,0.4465662807070007,226.008547725,100.8285627869466,7.129656048394352,0.446127209797532
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,TRAF6,0.6050789359125,0.14010644439466233,0.009907021691940169,0.23155068880950605,301.7256551625,69.72234096721878,4.930114009812103,0.23107859664657457
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,TRAF2_3,0.6958397247375,0.10691140927928128,0.007559778248759017,0.15364372782771601,347.05857376250003,53.191578176637314,3.7612125630714615,0.15326397962159985
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,Btx,0.436970303175,0.1763239436019789,0.012467985620651363,0.4035147064247151,217.0544698625,87.55136430927676,6.190816340522347,0.4033612593407495
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,TAK1_TAB,0.48357264210000006,0.14921212590536775,0.010550890606294645,0.3085619675616627,240.4689862,74.10706637981443,5.240160917100839,0.3081772312965922
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,NEMO_IKKa_IKKb,0.400638089475,0.10726017167355703,0.007584439474160541,0.2677233505533929,198.8140389875,53.2292963818695,3.7638796429408483,0.26773409288876315
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,IkBa_release_signal,0.236099623125,0.09762451881265412,0.0069030959262501405,0.4134886685565273,116.99727109125,48.50603965271841,3.429894956694075,0.4145912054212526
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,p50_p65,0.17281308433749998,0.08668958451895463,0.0061298793071597165,0.5016378525462335,85.29635759749999,42.8406847415852,3.029293869144995,0.502256906956609
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,TNFa,0.50771044845,0.22866854916680432,0.016169308175993678,0.4503916550563641,246.9758274125,112.40414584630138,7.94817337614014,0.45512205394321253
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,p100,0.1876016484625,0.15297854872024588,0.01081721691761625,0.8154435207472338,92.1691158625,75.07567223429542,5.30865169390089,0.8145426104151311
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,Phenotype_canonical,0.6922514539375,0.20710599636896004,0.014644605445688814,0.29917740900499235,333.156660225,103.22798859005448,7.299321074027508,0.3098481912993684
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,NIK,0.4135370120375,0.18675383013585253,0.013205489970162194,0.4516012465624661,205.4220706375,92.81603993161627,6.563085123852725,0.45183090426249756
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,IKKa_noncanonical,0.31195605165,0.17058815973360295,0.01206240445377646,0.5468339493057658,154.35816966250002,84.41250175529034,5.968865240808714,0.5468612509454861
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,p100_RelB,0.4056393823375,0.16709986747448005,0.011815744942657825,0.4119419236652166,199.555212175,82.26590383778502,5.817077846413821,0.4122463299311967
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,p52,0.31060780573749996,0.17992112963071893,0.012722345084062522,0.5792550164781545,152.2132008875,88.21686572702609,6.237874397060327,0.5795612023968061
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,BAFF,0.6679454611875001,0.18573137122997863,0.013133191207579392,0.2780636773843451,325.2350480875,92.67349314589612,6.5530055439708175,0.284943131716123
r_1p000,r,1.0,1.0,1.0,1.0,1.0,100.0,Phenotype_noncanonical,0.775580212725,0.16731836630415559,0.011831195143072315,0.21573315507403515,373.82504815,85.04526275431671,6.013608200136907,0.22750017200610828
