input,time,model,node,mean,sd,cv
0.03,8.2,linear_mc,2,0.0293947462722,0.0215898754635,0.734480755967
0.03,8.2,moment_ode,2,0.0290600626732,0.0210693777931,0.725028642574
0.03,8.3,bounded_mc,1,0.0293539989209,0.0148683207517,0.506517724954
0.03,8.3,linear_mc,1,0.0293321166184,0.0156003480813,0.531852108878
0.03,8.3,moment_ode,1,0.0291205707163,0.016262648358,0.558459122126
0.03,8.3,bounded_mc,2,0.028303795742,0.0181823883378,0.642401058273
0.03,8.3,linear_mc,2,0.0292233286177,0.0210090334597,0.718913089422
0.03,8.3,moment_ode,2,0.0290657926306,0.0210777775858,0.725174704633
0.03,8.4,bounded_mc,1,0.0292587170764,0.014684254916,0.501876240086
0.03,8.4,linear_mc,1,0.0292282823329,0.0153923832611,0.526626336976
0.03,8.4,moment_ode,1,0.0291211230016,0.016263525283,0.558478643906
0.03,8.4,bounded_mc,2,0.0283779439413,0.0182528085004,0.64320405094
0.03,8.4,linear_mc,2,0.0293082109935,0.0210406670348,0.717910316651
0.03,8.4,moment_ode,2,0.0290710326219,0.0210854692981,0.725308576832
0.03,8.5,bounded_mc,1,0.0292840374117,0.0145887682833,0.498181588768
0.03,8.5,linear_mc,1,0.0292503894407,0.0152804715739,0.522402329202
0.03,8.5,moment_ode,1,0.0291216212331,0.0162643173095,0.558496286291
0.03,8.5,bounded_mc,2,0.0285284001533,0.0184085449031,0.64527084604
0.03,8.5,linear_mc,2,0.0294795914591,0.0215164848637,0.729877308292
0.03,8.5,moment_ode,2,0.0290758238601,0.0210925108547,0.725431236488
0.03,8.6,bounded_mc,1,0.0292495973288,0.0146761290529,0.501754909235
0.03,8.6,linear_mc,1,0.0292172378896,0.0154075136119,0.52734326462
0.03,8.6,moment_ode,1,0.0291220707012,0.0162650326141,0.558512228781
0.03,8.6,bounded_mc,2,0.0284280560657,0.0178986223028,0.6296111933
0.03,8.6,linear_mc,2,0.0293408658645,0.0206586072828,0.704089898989
0.03,8.6,moment_ode,2,0.0290802041659,0.0210989556489,0.725543587263
0.03,8.7,bounded_mc,1,0.0293008074786,0.0150157028308,0.512467202203
0.03,8.7,linear_mc,1,0.0292797115598,0.0158016340282,0.539678609742
0.03,8.7,moment_ode,1,0.0291224761785,0.0162656785918,0.558526633936
0.03,8.7,bounded_mc,2,0.0283652135848,0.0182350611336,0.64286704837
0.03,8.7,linear_mc,2,0.0292954583943,0.0212665251929,0.725932494609
0.03,8.7,moment_ode,2,0.0290842082392,0.0211048528719,0.72564646417
0.03,8.8,bounded_mc,1,0.0292656195547,0.0151675777007,0.518272906279
0.03,8.8,linear_mc,1,0.0292491992196,0.0159820699975,0.546410514611
0.03,8.8,moment_ode,1,0.0291228419705,0.0162662619304,0.558539648943
0.03,8.8,bounded_mc,2,0.0282932421783,0.0178811148162,0.631992427858
0.03,8.8,linear_mc,2,0.0291963762075,0.0204987717395,0.702099863142
0.03,8.8,moment_ode,2,0.0290878679086,0.0211102478227,0.725740638296
0.03,8.9,bounded_mc,1,0.0292381725294,0.0151893762939,0.51950498201
0.03,8.9,linear_mc,1,0.0292222285122,0.0159809523664,0.546876579235
0.03,8.9,moment_ode,1,0.0291231719613,0.0162667886767,0.558551407049
0.03,8.9,bounded_mc,2,0.0281570515758,0.0177980353121,0.632098686333
0.03,8.9,linear_mc,2,0.0290464955529,0.0202124591419,0.69586567182
0.03,8.9,moment_ode,2,0.0290912123631,0.0211151821962,0.725826821264
0.03,9,bounded_mc,1,0.0292367670442,0.0154329134378,0.527859780613
0.03,9,linear_mc,1,0.0292345760426,0.0163566795792,0.559497752094
0.03,9,moment_ode,1,0.0291234696549,0.0162672642978,0.558562028857
0.03,9,bounded_mc,2,0.028276967058,0.0180025151945,0.636649438305
0.03,9,linear_mc,2,0.0291799096216,0.0203971275333,0.699012704214
0.03,9,moment_ode,2,0.0290942683647,0.0211196943537,0.725905669427
0.03,9.1,bounded_mc,1,0.0291150186686,0.0153196122157,0.526175593085
0.03,9.1,linear_mc,1,0.0291086039784,0.0162489258123,0.558217282573
0.03,9.1,moment_ode,1,0.0291237382124,0.0162676937359,0.558571623509
0.03,9.1,bounded_mc,2,0.0283492185607,0.018335160004,0.646760684592
0.03,9.1,linear_mc,2,0.0292680250572,0.0207506115752,0.7089857117
0.03,9.1,moment_ode,2,0.0290970604454,0.0211238195741,0.725977787817
0.03,9.2,bounded_mc,1,0.0290090973728,0.0149305183218,0.514684001707
0.03,9.2,linear_mc,1,0.0289851319074,0.0157215571516,0.542400745382
0.03,9.2,moment_ode,1,0.0291239804853,0.0162680814584,0.55858028976
0.03,9.2,bounded_mc,2,0.0283737577062,0.0184325400695,0.649633378149
0.03,9.2,linear_mc,2,0.0293001542208,0.0209323798813,0.714411935293
0.03,9.2,moment_ode,2,0.0290996110881,0.021127590288,0.726043733852
0.03,9.3,bounded_mc,1,0.0291082702337,0.0150687824139,0.517680449334
0.03,9.3,linear_mc,1,0.029092165881,0.0159149377512,0.547052351355
0.03,9.3,moment_ode,1,0.0291241990462,0.0162684315029,0.558588116951
0.03,9.3,bounded_mc,2,0.0284915442699,0.0186331439687,0.653988558578
0.03,9.3,linear_mc,2,0.0294379976565,0.0213793583725,0.72625042715
0.03,9.3,moment_ode,2,0.029101940894,0.0211310362965,0.726104020809
0.03,9.4,bounded_mc,1,0.0290405326096,0.0150257119121,0.517404832551
0.03,9.4,linear_mc,1,0.0290223183915,0.015895201774,0.54768890478
0.03,9.4,moment_ode,1,0.0291243962159,0.0162687475184,0.558595185896
0.03,9.4,bounded_mc,2,0.0286209503528,0.0189650500111,0.662628241807
0.03,9.4,linear_mc,2,0.0296003012117,0.0219995205607,0.743219482913
0.03,9.4,moment_ode,2,0.0291040687361,0.0211341849732,0.726159121077
0.03,9.5,bounded_mc,1,0.029001238825,0.0148904542471,0.513442006288
0.03,9.5,linear_mc,1,0.0289797446939,0.015753978473,0.543620333424
0.03,9.5,moment_ode,1,0.0291245740881,0.0162690328021,0.558601569687
0.03,9.5,bounded_mc,2,0.0285640973751,0.0189667231752,0.664005689594
0.03,9.5,linear_mc,2,0.0295424952013,0.0220123990586,0.745109677049
0.03,9.5,moment_ode,2,0.0291060119012,0.0211370614534,0.726209469202
0.03,9.6,bounded_mc,1,0.0289670793677,0.0149282122565,0.515350963313
0.03,9.6,linear_mc,1,0.0289463212476,0.0157913018576,0.545537435398
0.03,9.6,moment_ode,1,0.0291247345513,0.0162692903334,0.55860733442
0.03,9.6,bounded_mc,2,0.0285522033312,0.0190091653882,0.665768773348
0.03,9.6,linear_mc,2,0.0295324386741,0.0223594865925,0.757116160953
0.03,9.6,moment_ode,2,0.0291077862201,0.0211396888084,0.726255464726
0.03,9.7,bounded_mc,1,0.029260685884,0.0154755144148,0.528884198962
0.03,9.7,linear_mc,1,0.0292681304927,0.016548469771,0.565409183725
0.03,9.7,moment_ode,1,0.0291248793095,0.0162695228042,0.558612539861
0.03,9.7,bounded_mc,2,0.0285499301768,0.0191962395127,0.672374306831
0.03,9.7,linear_mc,2,0.0295437312212,0.0227174781493,0.768944111333
0.03,9.7,moment_ode,2,0.0291094061878,0.0211420882083,0.726297474841
0.03,9.8,bounded_mc,1,0.0291960445269,0.015533061581,0.532026232753
0.03,9.8,linear_mc,1,0.0292057677255,0.0166719052946,0.570842905117
0.03,9.8,moment_ode,1,0.0291250098998,0.0162697326465,0.558617240044
0.03,9.8,bounded_mc,2,0.0284216167806,0.0185724492783,0.65346209618
0.03,9.8,linear_mc,2,0.0293650272475,0.0213855008851,0.728264295648
0.03,9.8,moment_ode,2,0.0291108850738,0.0211442790717,0.726335836856
0.03,9.9,bounded_mc,1,0.0291197016038,0.0152141697135,0.522469973095
0.03,9.9,linear_mc,1,0.0291140409772,0.0161596030166,0.555045004891
0.03,9.9,moment_ode,1,0.0291251277088,0.016269922057,0.558621483814
0.03,9.9,bounded_mc,2,0.0286673620267,0.0187818059599,0.65516338554
0.03,9.9,linear_mc,2,0.0296299588151,0.0214943305033,0.725425594999
0.03,9.9,moment_ode,2,0.0291122350238,0.0211462792053,0.7263708605
0.03,10,bounded_mc,1,0.0290035543017,0.0150574043849,0.519157211848
0.03,10,linear_mc,1,0.0289910699226,0.0159699308588,0.550856898396
0.03,10,moment_ode,1,0.0291252339875,0.0162700930202,0.558625315324
0.03,10,bounded_mc,2,0.0284870729377,0.0187528124967,0.658292009773
0.03,10,linear_mc,2,0.0294400808266,0.0215325458505,0.731402402642
0.03,10,moment_ode,2,0.0291134671529,0.0211481049327,0.726402830058
0.03,10.1,bounded_mc,1,0.0290285034884,0.015009183812,0.517049865073
0.03,10.1,linear_mc,1,0.0290145412249,0.0158914579921,0.547706678143
0.03,10.1,moment_ode,1,0.0291253298644,0.0162702473284,0.558628774479
0.03,10.1,bounded_mc,2,0.0283779424069,0.0185220837518,0.65269297845
0.03,10.1,linear_mc,2,0.029313309009,0.0212195840644,0.723889072295
0.03,10.1,moment_ode,2,0.0291145916315,0.0211497712132,0.726432006358
0.03,10.2,bounded_mc,1,0.0290184438148,0.0150909464543,0.520046717548
0.03,10.2,linear_mc,1,0.0290051357468,0.0159613071008,0.550292446142
0.03,10.2,moment_ode,1,0.0291254163575,0.0162703866006,0.558631897341
0.03,10.2,bounded_mc,2,0.0284912740609,0.0185468847185,0.650967193633
0.03,10.2,linear_mc,2,0.0294234821964,0.0210541581068,0.71555630181
0.03,10.2,moment_ode,2,0.0291156177642,0.0211512917524,0.72645862862
0.03,10.3,bounded_mc,1,0.0290198878822,0.0149606523693,0.515531018934
0.03,10.3,linear_mc,1,0.0290013419025,0.0157748795651,0.543936195027
0.03,10.3,moment_ode,1,0.0291254943853,0.0162705122988,0.558634716498
0.03,10.3,bounded_mc,2,0.0284486549556,0.0187723799788,0.659868806035
0.03,10.3,linear_mc,2,0.0293892709983,0.0214153022704,0.72867755963
0.03,10.3,moment_ode,2,0.0291165540618,0.0211526791033,0.726482916158
0.03,10.4,bounded_mc,1,0.0289469117785,0.0149416732491,0.516175036682
0.03,10.4,linear_mc,1,0.0289231580853,0.0157245693519,0.543667095603
0.03,10.4,moment_ode,1,0.0291255647762,0.0162706257432,0.558637261397
0.03,10.4,bounded_mc,2,0.0284220244506,0.0189664581841,0.667315525573
0.03,10.4,linear_mc,2,0.0293734345374,0.0216648943308,0.737567624352
0.03,10.4,moment_ode,2,0.0291174083087,0.0211539447607,0.726505069973
0.03,10.5,bounded_mc,1,0.0288920771754,0.0149515916169,0.517497981408
0.03,10.5,linear_mc,1,0.0288660595893,0.0157067059426,0.544123658238
0.03,10.5,moment_ode,1,0.0291256282778,0.0162707281262,0.558639558639
0.03,10.5,bounded_mc,2,0.028452362508,0.0190047871343,0.667951110526
0.03,10.5,linear_mc,2,0.0294068261487,0.0217769762009,0.740541535859
0.03,10.5,moment_ode,2,0.0291181876229,0.0211550992473,0.726525274213
0.03,10.6,bounded_mc,1,0.0290206631784,0.0148357471638,0.511213237015
0.03,10.6,linear_mc,1,0.0289934953441,0.0155749484575,0.537187678568
0.03,10.6,moment_ode,1,0.0291256855643,0.0162708205244,0.55864163226
0.03,10.6,bounded_mc,2,0.0283171279398,0.0184560271078,0.651761970601
0.03,10.6,linear_mc,2,0.0292329768277,0.0208764362017,0.71413993603
0.03,10.6,moment_ode,2,0.0291188985128,0.0211561521936,0.726543697535
0.03,10.7,bounded_mc,1,0.0289987983519,0.0149723105481,0.516307964433
0.03,10.7,linear_mc,1,0.0289763891188,0.0157730767521,0.544342384672
0.03,10.7,moment_ode,1,0.029125737244,0.0162709039097,0.55864350397
0.03,10.7,bounded_mc,2,0.0282397721352,0.01849184043,0.654815497146
0.03,10.7,linear_mc,2,0.0291554149877,0.0208883322371,0.716447776371
0.03,10.7,moment_ode,2,0.0291195469283,0.0211571124117,0.726560494359
0.03,10.8,bounded_mc,1,0.0288691412424,0.014900153824,0.516127365858
0.03,10.8,linear_mc,1,0.0288424394367,0.01570291858,0.54443794931
0.03,10.8,moment_ode,1,0.0291257838657,0.01627097916,0.558645193382
0.03,10.8,bounded_mc,2,0.0282219697947,0.0189072274865,0.669947123606
0.03,10.8,linear_mc,2,0.0291610001669,0.021509039065,0.737596068103
0.03,10.8,moment_ode,2,0.029120138308,0.0211579879627,0.726575806026
0.03,10.9,bounded_mc,1,0.0288731860849,0.0148821989763,0.51543320964
0.03,10.9,linear_mc,1,0.0288475135463,0.015712776251,0.544683902335
0.03,10.9,moment_ode,1,0.0291258259243,0.0162710470677,0.558646718208
0.03,10.9,bounded_mc,2,0.0281145650452,0.018851981963,0.670541476729
0.03,10.9,linear_mc,2,0.0290494531582,0.0215329290462,0.741250753635
0.03,10.9,moment_ode,2,0.0291206776228,0.0211587862193,0.726589761866
0.03,11,bounded_mc,1,0.0290916676487,0.0151516412059,0.520824085746
0.03,11,linear_mc,1,0.0290819278053,0.0160902371425,0.553272714594
0.03,11,moment_ode,1,0.0291258638665,0.0162711083482,0.558648094447
0.03,11,bounded_mc,2,0.0282506311784,0.0192032438588,0.679745657277
0.03,11,linear_mc,2,0.0292113487523,0.0220173183355,0.753724811618
0.03,11,moment_ode,2,0.0291211694148,0.0211595139228,0.726602480189
0.03,11.1,bounded_mc,1,0.0291610131061,0.015281978933,0.524055144361
0.03,11.1,linear_mc,1,0.029158224578,0.0162583009339,0.557588850803
0.03,11.1,moment_ode,1,0.0291258980952,0.0162711636473,0.558649336547
0.03,11.1,bounded_mc,2,0.0281956078585,0.0189067518131,0.670556630948
0.03,11.1,linear_mc,2,0.0291419231498,0.0215503191482,0.739495435404
0.03,11.1,moment_ode,2,0.0291216178347,0.0211601772363,0.726614069193
0.03,11.2,bounded_mc,1,0.0289246724568,0.0150451011809,0.520147676811
0.03,11.2,linear_mc,1,0.0289100730378,0.0160086813705,0.553740606242
0.03,11.2,moment_ode,1,0.0291259289739,0.016271213548,0.558650457557
0.03,11.2,bounded_mc,2,0.0282873238058,0.0186257782229,0.658449641641
0.03,11.2,linear_mc,2,0.0292243840888,0.0211977255967,0.725343792782
0.03,11.2,moment_ode,2,0.0291220266743,0.021160781793,0.726624627802
0.03,11.3,bounded_mc,1,0.0288099853321,0.0149029082329,0.517282742811
0.03,11.3,linear_mc,1,0.0287898280556,0.0159207456748,0.552998984365
0.03,11.3,moment_ode,1,0.0291259568303,0.0162712585769,0.558651469259
0.03,11.3,bounded_mc,2,0.02824201084,0.0186625644227,0.660808627561
0.03,11.3,linear_mc,2,0.0291835571266,0.0214067946829,0.733522462323
0.03,11.3,moment_ode,2,0.0291223993975,0.0211613327406,0.726634246438
0.03,11.4,bounded_mc,1,0.0287924370027,0.0149992409831,0.520943780537
0.03,11.4,linear_mc,1,0.0287789039396,0.0162091459035,0.563230133348
0.03,11.4,moment_ode,1,0.0291259819604,0.0162712992088,0.558652382293
0.03,11.4,bounded_mc,2,0.0280824191311,0.0184099664882,0.655569108995
0.03,11.4,linear_mc,2,0.0290015398244,0.0210127687455,0.724539761429
0.03,11.4,moment_ode,2,0.0291227391681,0.0211618347826,0.726643007734
0.03,11.5,bounded_mc,1,0.0288999702552,0.0152498210416,0.527676011669
0.03,11.5,linear_mc,1,0.0288976925521,0.0164509501436,0.569282482119
0.03,11.5,moment_ode,1,0.0291260046309,0.0162713358727,0.558653206264
0.03,11.5,bounded_mc,2,0.0278576603842,0.0180231791993,0.646973900562
0.03,11.5,linear_mc,2,0.0287481144029,0.0204934465937,0.71286228747
0.03,11.5,moment_ode,2,0.0291230488758,0.0211622922154,0.726650987183
0.03,11.6,bounded_mc,1,0.0289272980449,0.0152782068296,0.528158793326
0.03,11.6,linear_mc,1,0.0289242339623,0.0163337946401,0.564709670839
0.03,11.6,moment_ode,1,0.0291260250826,0.0162713689557,0.558653949846
0.03,11.6,bounded_mc,2,0.0279085086488,0.0181183207285,0.649204189178
0.03,11.6,linear_mc,2,0.0288042232347,0.0206041434797,0.715316754485
0.03,11.6,moment_ode,2,0.0291233311591,0.0211627089633,0.726658253746
0.03,11.7,bounded_mc,1,0.0289864406575,0.015059501236,0.519536062185
0.03,11.7,linear_mc,1,0.0289739983197,0.0159460787878,0.550358242304
0.03,11.7,moment_ode,1,0.0291260435326,0.0162713988072,0.558654620871
0.03,11.7,bounded_mc,2,0.0278361021637,0.0179759990476,0.645780035649
0.03,11.7,linear_mc,2,0.0287245983224,0.0204900258799,0.713326802691
0.03,11.7,moment_ode,2,0.0291235884274,0.02116308861,0.726664870395
0.03,11.8,bounded_mc,1,0.0289874727551,0.0152553590554,0.52627420073
0.03,11.8,linear_mc,1,0.0289813521166,0.016194396615,0.558786786409
0.03,11.8,moment_ode,1,0.0291260601769,0.0162714257424,0.558655226407
0.03,11.8,bounded_mc,2,0.0278936417254,0.0181685984368,0.651352685162
0.03,11.8,linear_mc,2,0.0287957014516,0.020722634968,0.719643346867
0.03,11.8,moment_ode,2,0.0291238228803,0.0211634344274,0.726670894629
0.03,11.9,bounded_mc,1,0.0289880139688,0.015310511414,0.528166966888
0.03,11.9,linear_mc,1,0.0289856207131,0.0163002698635,0.562357108887
0.03,11.9,moment_ode,1,0.0291260751921,0.0162714500462,0.558655772838
0.03,11.9,bounded_mc,2,0.0279003628693,0.0180104200572,0.645526373316
0.03,11.9,linear_mc,2,0.0287907781163,0.0204920998642,0.711759153623
0.03,11.9,moment_ode,2,0.0291240365258,0.0211637494026,0.726676378935
0.03,12,bounded_mc,1,0.0290195618595,0.0154402201567,0.532062483628
0.03,12,linear_mc,1,0.0290243394713,0.0165399881983,0.569866136477
0.03,12,moment_ode,1,0.0291260887377,0.0162714719752,0.558656265925
0.03,12,bounded_mc,2,0.0279517567276,0.0183568459209,0.656733174227
0.03,12,linear_mc,2,0.0288624334438,0.020999153029,0.727560033006
0.03,12,moment_ode,2,0.0291242311969,0.0211640362618,0.726681371217
0.03,12.1,bounded_mc,1,0.0290434367866,0.0154027180057,0.530333862308
0.03,12.1,linear_mc,1,0.0290488263535,0.0164966962934,0.567895449292
0.03,12.1,moment_ode,1,0.0291261009576,0.0162714917614,0.558656710869
0.03,12.1,bounded_mc,2,0.0277615996348,0.0179416821778,0.646276958598
0.03,12.1,linear_mc,2,0.0286476126784,0.0204522234029,0.713924180438
0.03,12.1,moment_ode,2,0.0291244085664,0.0211642974933,0.726685915186
0.03,12.2,bounded_mc,1,0.0290866521492,0.015271764784,0.525043745344
0.03,12.2,linear_mc,1,0.0290866581523,0.0163065669795,0.560620161109
0.03,12.2,moment_ode,1,0.0291261119815,0.016271509614,0.558657112366
0.03,12.2,bounded_mc,2,0.0277649466318,0.0180046027007,0.6484652371
0.03,12.2,linear_mc,2,0.0286549579076,0.0206724201205,0.721425597174
0.03,12.2,moment_ode,2,0.029124570161,0.0211645353676,0.726690050723
0.03,12.3,bounded_mc,1,0.029070285114,0.015043466066,0.517486017321
0.03,12.3,linear_mc,1,0.0290606730531,0.0159549481285,0.549021975483
0.03,12.3,moment_ode,1,0.0291261219265,0.0162715257218,0.558657474652
0.03,12.3,bounded_mc,2,0.0278403635375,0.0180464087536,0.648210240838
0.03,12.3,linear_mc,2,0.0287337916925,0.0205770573511,0.71612746314
0.03,12.3,moment_ode,2,0.0291247173738,0.021164751956,0.726693814207
0.03,12.4,bounded_mc,1,0.0291587938478,0.0150461862547,0.516008526733
0.03,12.4,linear_mc,1,0.0291495269662,0.0159174121027,0.546060734403
0.03,12.4,moment_ode,1,0.0291261308981,0.0162715402553,0.558657801554
0.03,12.4,bounded_mc,2,0.0277594251517,0.0178063159857,0.641451178778
0.03,12.4,linear_mc,2,0.028640915208,0.0202860906317,0.708290586539
0.03,12.4,moment_ode,2,0.029124851476,0.0211649491485,0.726697238815
0.03,12.5,bounded_mc,1,0.0291868784097,0.0151566043981,0.519295149873
0.03,12.5,linear_mc,1,0.0291815737942,0.0160777844298,0.550956728487
0.03,12.5,moment_ode,1,0.0291261389916,0.0162715533681,0.558658096523
0.03,12.5,bounded_mc,2,0.0278075926407,0.0176099145745,0.63327720605
0.03,12.5,linear_mc,2,0.0286813162705,0.0200135919542,0.697791962036
0.03,12.5,moment_ode,2,0.0291249736272,0.0211651286685,0.726700354801
0.03,12.6,bounded_mc,1,0.0292138120548,0.0151595844075,0.51891839309
0.03,12.6,linear_mc,1,0.0292095818622,0.0161333804312,0.552331783018
0.03,12.6,moment_ode,1,0.029126146293,0.0162715651991,0.558658362677
0.03,12.6,bounded_mc,2,0.0276494689009,0.0172672376081,0.624505218165
0.03,12.6,linear_mc,2,0.0284912247319,0.0194148568418,0.681432863084
0.03,12.6,moment_ode,2,0.0291250848854,0.021165292088,0.726703189752
0.03,12.7,bounded_mc,1,0.0293464343716,0.0151201622921,0.515229962886
0.03,12.7,linear_mc,1,0.0293454667046,0.0161255658995,0.549507903957
0.03,12.7,moment_ode,1,0.0291261528798,0.0162715758735,0.558658602827
0.03,12.7,bounded_mc,2,0.0277101926858,0.0173240943965,0.625188521527
0.03,12.7,linear_mc,2,0.0285535486238,0.0194450927157,0.681004416365
0.03,12.7,moment_ode,2,0.0291251862157,0.0211654408407,0.726705768811
0.03,12.8,bounded_mc,1,0.029324682424,0.0151991212341,0.518304717316
0.03,12.8,linear_mc,1,0.0293258113932,0.0162618287712,0.554522722428
0.03,12.8,moment_ode,1,0.0291261588219,0.0162715855043,0.558658819512
0.03,12.8,bounded_mc,2,0.0277287420067,0.0175471878621,0.632815865138
0.03,12.8,linear_mc,2,0.0285821955929,0.0197505365547,0.691008375845
0.03,12.8,moment_ode,2,0.0291252784983,0.0211655762334,0.726708114901
0.03,12.9,bounded_mc,1,0.0291809055057,0.0148048593854,0.50734749758
0.03,12.9,linear_mc,1,0.0291627711795,0.0156647117811,0.53714757369
0.03,12.9,moment_ode,1,0.0291261641824,0.0162715941935,0.558659015022
0.03,12.9,bounded_mc,2,0.0277902938814,0.0177701600368,0.639437643685
0.03,12.9,linear_mc,2,0.0286585046484,0.0200683385538,0.700257700115
0.03,12.9,moment_ode,2,0.0291253625358,0.021165699458,0.726710248909
0.03,13,bounded_mc,1,0.029211159251,0.014910347305,0.510433262059
0.03,13,linear_mc,1,0.029195631472,0.0157473008783,0.539371819835
0.03,13,moment_ode,1,0.0291261690183,0.0162716020331,0.558659191427
0.03,13,bounded_mc,2,0.0277775859286,0.0177839355037,0.640226099898
0.03,13,linear_mc,2,0.0286434216335,0.020015473416,0.698780811599
0.03,13,moment_ode,2,0.0291254390605,0.0211658116005,0.726712189869
0.03,13.1,bounded_mc,1,0.0292437529433,0.0148625065101,0.508228425364
0.03,13.1,linear_mc,1,0.0292285098569,0.0157753210316,0.539723752897
0.03,13.1,moment_ode,1,0.0291261733809,0.0162716091061,0.55865935059
0.03,13.1,bounded_mc,2,0.0277406757853,0.0178201447198,0.642383223022
0.03,13.1,linear_mc,2,0.0286093953171,0.0201274939802,0.703527416681
0.03,13.1,moment_ode,2,0.0291255087397,0.0211659136512,0.726713955123
0.03,13.2,bounded_mc,1,0.0293744953839,0.0151138326628,0.514522291031
0.03,13.2,linear_mc,1,0.0293687519014,0.0160128711461,0.545234989891
0.03,13.2,moment_ode,1,0.0291261773165,0.0162716154875,0.558659494197
